,time,H,Qin,Qout,rain
53,10/25 23:15,72.0,18.0,18.0,0.0
54,10/25 23:30,72.0,18.0,18.0,0.0
55,10/25 23:45,72.0,18.0,18.0,0.0
56,10/26 00:00,72.0,18.0,18.0,0.0
57,10/26 00:15,72.0,18.0,18.0,0.0
58,10/26 00:30,72.0,18.0,18.0,0.0
59,10/26 00:45,72.0,18.0,18.0,0.0
60,10/26 01:00,72.0,18.0,18.0,0.0
61,10/26 01:15,72.0,18.0,18.0,0.0
62,10/26 01:30,72.0,18.0,18.0,0.0
63,10/26 01:45,72.0,18.0,18.0,0.0
64,10/26 02:00,72.0,18.0,18.0,0.0
65,10/26 02:15,72.0,18.0,18.0,0.0
66,10/26 02:30,72.0,18.0,18.0,0.0
67,10/26 02:45,72.0,18.0,18.0,0.0
68,10/26 03:00,72.0,18.0,18.0,0.0
69,10/26 03:15,72.0,18.0,18.0,0.0
70,10/26 03:30,72.0,18.0,18.0,0.0
71,10/26 03:45,72.0,18.0,18.0,0.0
72,10/26 04:00,72.0,18.0,18.0,0.0
73,10/26 04:15,72.0,18.0,18.0,0.0
74,10/26 04:30,72.0,18.0,18.0,0.0
75,10/26 04:45,72.0,18.0,18.0,0.0
76,10/26 05:00,72.0,18.0,18.0,0.0
77,10/26 05:15,72.0,18.0,18.0,0.0
78,10/26 05:30,72.0,18.0,18.0,0.0
79,10/26 05:45,72.0,18.0,18.0,0.0
80,10/26 06:00,72.0,18.0,18.0,0.0
81,10/26 06:15,72.0,18.0,18.0,0.0
82,10/26 06:30,72.0,18.0,18.0,0.0
83,10/26 06:45,72.0,18.0,18.0,0.0
84,10/26 07:00,72.0,18.0,18.0,0.0
85,10/26 07:15,72.0,18.0,18.0,0.0
86,10/26 07:30,72.0,18.0,18.0,0.0
87,10/26 07:45,72.0,18.0,18.0,0.0
88,10/26 08:00,72.0,18.0,18.0,0.0
89,10/26 08:15,72.0,18.0,18.0,0.0
90,10/26 08:30,72.0,18.0,18.0,0.0
91,10/26 08:45,72.0,18.0,18.0,0.0
92,10/26 09:00,72.0,18.0,18.0,0.0
93,10/26 09:15,72.0,18.0,18.0,0.0
94,10/26 09:30,72.0,18.0,18.0,0.0
95,10/26 09:45,72.0,18.0,18.0,0.0
96,10/26 10:00,72.0,18.0,18.0,0.0
97,10/26 10:15,72.0,18.0,18.0,0.0
98,10/26 10:30,72.0,18.0,18.0,0.0
99,10/26 10:45,72.0,18.0,18.0,0.0
100,10/26 11:00,72.0,18.0,18.0,0.0
101,10/26 11:15,72.0,18.0,18.0,0.0
102,10/26 11:30,72.0,18.0,18.0,0.0
103,10/26 11:45,72.0,18.0,18.0,0.0
104,10/26 12:00,72.0,18.0,18.0,0.0
105,10/26 12:15,72.0,18.0,18.0,0.0
106,10/26 12:30,72.0,18.0,18.0,0.0
107,10/26 12:45,72.0,18.0,18.0,0.0
108,10/26 13:00,72.0,18.0,18.0,0.0
109,10/26 13:15,72.0,18.0,18.0,0.0
110,10/26 13:30,72.0,18.0,18.0,0.0
111,10/26 13:45,72.0,18.0,18.0,0.0
112,10/26 14:00,72.0,18.0,18.0,0.013357975547341484
113,10/26 14:15,72.0,18.0,18.0,0.013357975547341484
114,10/26 14:30,72.0,18.0,18.0,0.013357975547341484
115,10/26 14:45,72.0,18.0,18.0,0.013357975547341484
116,10/26 15:00,72.0,18.0,18.0,0.02685243104918965
117,10/26 15:15,72.0,18.0,18.0,0.02685243104918965
118,10/26 15:30,72.0,18.0,18.0,0.02685243104918965
119,10/26 15:45,72.0,18.0,18.0,0.02685243104918965
120,10/26 16:00,72.0,18.0,18.0,0.0028916690361103213
121,10/26 16:15,72.0,18.0,18.0,0.0028916690361103213
122,10/26 16:30,71.98192953966105,18.0,38.0,0.0028916690361103213
123,10/26 16:45,71.94578861898314,18.0,58.0,0.0028916690361103213
124,10/26 17:00,71.89149506435328,18.0,78.0,0.0009638896787034403
125,10/26 17:15,71.81850803151336,18.0,98.0,0.0009638896787034403
126,10/26 17:30,71.72656134225667,18.0,118.0,0.0009638896787034403
127,10/26 17:45,71.6151803168232,18.0,138.0,0.0009638896787034403
128,10/26 18:00,71.48363053991713,18.0,158.0,0.01638612453795849
129,10/26 18:15,71.32154007592489,18.0,188.0,0.01638612453795849
130,10/26 18:30,71.1274286886941,18.0,218.0,0.01638612453795849
131,10/26 18:45,70.89951795747103,18.0,248.0,0.01638612453795849
132,10/26 19:00,70.63510516932547,18.0,278.0,0.05686949104350298
133,10/26 19:15,70.3315435593956,18.0,308.0,0.05686949104350298
134,10/26 19:30,69.96285514138809,18.0,358.0,0.05686949104350298
135,10/26 19:45,69.52127566211232,18.0,408.0,0.05686949104350298
136,10/26 20:00,68.99605433147389,18.0,458.0,0.1907676997441001
137,10/26 20:15,68.37189041581092,18.0,508.0,0.1907676997441001
138,10/26 20:30,67.62705584296926,18.0,558.0,0.1907676997441001
139,10/26 20:45,66.69545617686109,18.0,628.0,0.1907676997441001
140,10/26 21:00,65.50491876160935,18.0,698.0,0.4096076201307934
141,10/26 21:15,63.91173134395295,18.0,768.0,0.4096076201307934
142,10/26 21:30,61.54134956989407,18.0,838.0,0.4096076201307934
143,10/26 21:45,58.140490985405236,18.0,908.0,0.4096076201307934
144,10/26 22:00,53.535206727268196,18.0,978.0,0.41507250497583165
145,10/26 22:15,47.88350330004141,18.0,872.9982118394742,0.41507250497583165
146,10/26 22:30,47.22441635801916,18.0,90.59232118316464,0.41507250497583165
147,10/26 22:45,46.83893159476149,18.0,57.597827125852426,0.41507250497583165
148,10/26 23:00,46.60142226448985,18.0,41.34954718011902,0.3218936593687802
149,10/26 23:15,46.44984468160064,18.0,32.44495063388123,0.3218936593687802
150,10/26 23:30,46.35360047767317,18.0,27.00830936206011,0.3218936593687802
151,10/26 23:45,46.289341886774075,18.0,23.949996139529734,0.3218936593687802
152,10/27 00:00,46.245762591384945,18.0,21.981692534315272,0.5444611885129371
153,10/27 00:15,46.2161208414313,18.0,20.708266240667975,0.5444611885129371
154,10/27 00:30,46.195892714886554,18.0,19.84210758794894,0.5444611885129371
155,10/27 00:45,46.18189701367064,18.0,19.25806362979979,0.5444611885129371
156,10/27 01:00,46.17218410897461,18.0,18.873086096171928,0.9342593119135626
157,10/27 01:15,46.16544343080645,18.0,18.605914767164904,0.9342593119135626
158,10/27 01:30,46.1607654540746,18.0,18.420500001864777,0.9342593119135626
159,10/27 01:45,46.157518975640556,18.0,18.291823637828937,0.9342593119135626
160,10/27 02:00,46.15526594557503,18.0,18.202523270435186,0.38388114870628376
161,10/27 02:15,46.15370236073093,18.0,18.140549529753365,0.38388114870628376
162,10/27 02:30,46.15261724535582,18.0,18.097540249431283,0.38388114870628376
163,10/27 02:45,46.15186418396504,18.0,18.067692152907377,0.38388114870628376
164,10/27 03:00,46.15134156538336,18.0,18.04697781266668,0.43323002558999146
165,10/27 03:15,46.15097887226796,18.0,18.032602226227805,0.43323002558999146
166,10/27 03:30,46.150727166146964,18.0,18.02262568422566,0.43323002558999146
167,10/27 03:45,46.15055248411232,18.0,18.015702043875944,0.43323002558999146
168,10/27 04:00,46.150431256177505,18.0,18.010897092853483,0.624526585157805
169,10/27 04:15,46.15034712496042,18.0,18.007562495277348,0.624526585157805
170,10/27 04:30,46.150288738568705,18.0,18.005248311232165,0.624526585157805
171,10/27 04:45,46.150248218879874,18.0,18.003642286015364,0.624526585157805
172,10/27 05:00,46.150220098539926,18.0,18.002527717361115,1.9441825419391527
173,10/27 05:15,46.15020058324893,18.0,18.001754215630047,1.9441825419391527
174,10/27 05:30,46.15018703979308,18.0,18.001217411615805,1.9441825419391527
175,10/27 05:45,46.15017764074305,18.0,18.000844873923725,1.9441825419391527
176,10/27 06:00,46.15017111787751,18.0,18.00058633574527,2.1690389536536823
177,10/27 06:15,46.150166591061,18.0,18.000406912317384,2.1690389536536823
178,10/27 06:30,46.15016344948655,18.0,18.000282393893567,2.1690389536536823
179,10/27 06:45,46.15016126925901,18.0,18.000195979103342,2.1690389536536823
180,10/27 07:00,46.15015975619853,18.0,18.000136007930188,3.0987261870912706
181,10/27 07:15,46.15015870614666,18.0,18.000094388415672,3.0987261870912706
182,10/27 07:30,46.15015797741907,18.0,18.000065504805388,3.0987261870912706
183,10/27 07:45,46.15015747168795,18.0,18.000045459811087,3.0987261870912706
184,10/27 08:00,46.150157120714596,18.0,18.000031548745305,5.023869775376742
185,10/27 08:15,46.15571927513369,18.5,18.00002189457698,5.023869775376742
186,10/27 08:30,46.16514176380219,19.0,18.15301919402535,5.023869775376742
187,10/27 08:45,46.177243293562,19.5,18.41220209542303,5.023869775376742
188,10/27 09:00,46.191204056410264,20.0,18.745076955223517,4.4012311629229455
189,10/27 09:15,46.209086967665776,20.75,19.12909344471371,4.4012311629229455
190,10/27 09:30,46.2294820389194,21.5,19.636571456186562,4.4012311629229455
191,10/27 09:45,46.25156303933225,22.25,20.23253382233472,4.4012311629229455
192,10/27 10:00,46.2747907744532,23.0,20.877760558211907,3.8737219220926926
193,10/27 10:15,46.30151038873638,24.0,21.55649591592668,3.8737219220926926
194,10/27 10:30,46.33016415766413,25.0,22.339820387522284,3.8737219220926926
195,10/27 10:45,46.36004880174436,26.0,23.225547497473507,3.8737219220926926
196,10/27 11:00,46.390754491698495,27.0,24.149322638532684,0.547094114301962
197,10/27 11:15,46.419014563430736,27.75,25.098477428281686,0.547094114301962
198,10/27 11:30,46.445483789585076,28.5,26.00380168726144,0.547094114301962
199,10/27 11:45,46.47076092438663,29.25,26.86622267025895,0.547094114301962
200,10/27 12:00,46.4952578279793,30.0,27.689802903236167,0.1854535115154962
201,10/27 12:15,46.51372935338419,30.25,28.48796162361574,0.1854535115154962
202,10/27 12:30,46.52775076052665,30.5,29.157206137831885,0.1854535115154962
203,10/27 12:45,46.53889347963568,30.75,29.682890638189527,0.1854535115154962
204,10/27 13:00,46.54828447570806,31.0,30.100648618393915,0.5542905885698038
205,10/27 13:15,46.55922001450698,31.5,30.45273176012218,0.5542905885698038
206,10/27 13:30,46.571095429750926,32.0,30.862722226217663,0.5542905885698038
207,10/27 13:45,46.583542773318214,32.5,31.307950131350772,0.5542905885698038
208,10/27 14:00,46.59633814348917,33.0,31.774620524519506,3.6589963036678994
209,10/27 14:15,46.61177666659623,33.75,32.254338979797936,3.6589963036678994
210,10/27 14:30,46.62892106319302,34.5,32.83315337576667,3.6589963036678994
211,10/27 14:45,46.64716837418429,35.25,33.475923638932805,3.6589963036678994
212,10/27 15:00,46.66609329314694,36.0,34.16004388905165,0.41767131077622976
213,10/27 15:15,46.68286313869648,36.5,34.8695687226232,0.41767131077622976
214,10/27 15:30,46.69830895136462,37.0,35.49829648077309,0.41767131077622976
215,10/27 15:45,46.71275095818387,37.5,36.07738417379659,0.41767131077622976
216,10/27 16:00,46.72674799298405,38.0,36.618837614367976,1.8657577480807503
217,10/27 16:15,46.74302755573292,38.75,37.14360835746568,1.8657577480807503
218,10/27 16:30,46.76072240308515,39.5,37.753954646018045,1.8657577480807503
219,10/27 16:45,46.77929479960807,40.25,38.417362169581914,1.8657577480807503
220,10/27 17:00,46.79841132170487,41.0,39.11367038511267,3.716650554449816
221,10/27 17:15,46.82759504166883,42.75,39.83037872008448,3.716650554449816
222,10/27 17:30,46.86330641983581,44.5,40.92452206047551,3.716650554449816
223,10/27 17:45,46.90307972755176,46.25,42.26339752411891,3.716650554449816
224,10/27 18:00,46.94488095396703,48.0,43.75456108436674,2.785012794995735
225,10/27 18:15,46.98848212143908,49.75,45.321754490790696,2.785012794995735
226,10/27 18:30,47.03275571525165,51.5,46.956430504737106,2.785012794995735
227,10/27 18:45,47.075198739796846,53.25,48.878438738630635,2.785012794995735
228,10/27 19:00,47.115667819389714,55.0,50.80933707015111,1.058200170599943
229,10/27 19:15,47.15013686710403,56.25,52.65043296520996,1.058200170599943
230,10/27 19:30,47.18155952731635,57.5,54.218564064109536,1.058200170599943
231,10/27 19:45,47.21111127385572,58.75,55.648103142110465,1.058200170599943
232,10/27 20:00,47.239522682421416,60.0,56.992527077441096,4.855948251350583
233,10/27 20:15,47.293511244057115,64.0,58.28507260131707,4.855948251350583
234,10/27 20:30,47.36126251227695,68.0,60.74122233853854,4.855948251350583
235,10/27 20:45,47.436994841444005,72.0,63.82349114868855,4.855948251350583
236,10/27 21:00,47.51710395335361,76.0,67.26884947547593,7.934458345180552
237,10/27 21:15,47.844924717886826,107.75,71.0475712528281,7.934458345180552
238,10/27 21:30,48.27969858655523,139.5,88.5344333957151,7.934458345180552
239,10/27 21:45,48.78680318258925,171.25,108.5344333957151,7.934458345180552
240,10/27 22:00,49.35561131285395,203.0,128.5344333957151,40.88495024168325
241,10/27 22:15,50.506012299046574,312.0,148.5344333957151,40.88495024168325
242,10/27 22:30,52.092246510728124,421.0,168.5344333957151,40.88495024168325
243,10/27 22:45,53.94180027220182,530.0,198.5344333957151,40.88495024168325
244,10/27 23:00,55.992943008212386,639.0,228.5344333957151,29.455612738129084
245,10/27 23:15,58.25789405795686,759.0,258.5344333957151,29.455612738129084
246,10/27 23:30,60.46360386124748,879.0,288.5344333957151,29.455612738129084
247,10/27 23:45,62.83789509592493,999.0,318.5344333957151,29.455612738129084
248,10/28 00:00,64.67676759231348,1119.0,368.5344333957151,26.64470002843332
249,10/28 00:15,66.15877103377915,1190.25,418.5344333957151,26.64470002843332
250,10/28 00:30,67.4272023658856,1261.5,468.5344333957151,26.64470002843332
251,10/28 00:45,68.55135814500434,1332.75,518.534433395715,26.64470002843332
252,10/28 01:00,69.57079419567395,1404.0,568.534433395715,23.690071083309643
253,10/28 01:15,70.51284183269888,1497.75,638.534433395715,23.690071083309643
254,10/28 01:30,71.39342595274587,1591.5,708.534433395715,23.690071083309643
255,10/28 01:45,72.22382194337088,1685.25,778.534433395715,23.690071083309643
256,10/28 02:00,73.01256021073691,1779.0,848.534433395715,41.75305089564971
257,10/28 02:15,73.879365264943,2022.25,918.534433395715,41.75305089564971
258,10/28 02:30,74.80562295081127,2265.5,988.534433395715,41.75305089564971
259,10/28 02:45,75.77570990327507,2508.75,1058.534433395715,41.75305089564971
260,10/28 03:00,76.77742186464614,2752.0,1128.534433395715,50.120912709695766
261,10/28 03:15,76.77742186464614,2995.25,2995.25,50.120912709695766
262,10/28 03:30,76.77742186464614,3238.5,3238.5,50.120912709695766
263,10/28 03:45,76.77742186464614,3481.75,3481.75,50.120912709695766
264,10/28 04:00,76.77742186464614,3725.0,3725.0,50.266371907876035
265,10/28 04:15,76.77742186464614,3841.5,3841.5,50.266371907876035
266,10/28 04:30,76.77742186464614,3958.0,3958.0,50.266371907876035
267,10/28 04:45,76.77742186464614,4074.5,4074.5,50.266371907876035
268,10/28 05:00,76.77742186464614,4191.0,4191.0,36.681896502701164
269,10/28 05:15,76.77742186464614,4149.75,4149.75,36.681896502701164
270,10/28 05:30,76.77742186464614,4108.5,4108.5,36.681896502701164
271,10/28 05:45,76.77742186464614,4067.25,4067.25,36.681896502701164
272,10/28 06:00,76.77742186464614,4026.0,4026.0,40.593812908729035
273,10/28 06:15,76.77742186464614,3920.0,3920.0,40.593812908729035
274,10/28 06:30,76.77742186464614,3814.0,3814.0,40.593812908729035
275,10/28 06:45,76.77742186464614,3708.0,3708.0,40.593812908729035
276,10/28 07:00,76.77742186464614,3602.0,3602.0,10.611040659653115
277,10/28 07:15,76.77742186464614,3352.5,3352.5,10.611040659653115
278,10/28 07:30,76.77742186464614,3103.0,3103.0,10.611040659653115
279,10/28 07:45,76.77742186464614,2853.5,2853.5,10.611040659653115
280,10/28 08:00,76.77742186464614,2604.0,2604.0,12.174589138470287
281,10/28 08:15,76.77742186464614,2438.5,2438.5,12.174589138470287
282,10/28 08:30,76.77742186464614,2273.0,2273.0,12.174589138470287
283,10/28 08:45,76.77742186464614,2107.5,2107.5,12.174589138470287
284,10/28 09:00,76.77742186464614,1942.0,1942.0,8.581251066249644
285,10/28 09:15,76.77742186464614,1821.0,1821.0,8.581251066249644
286,10/28 09:30,76.77742186464614,1700.0,1700.0,8.581251066249644
287,10/28 09:45,76.77742186464614,1579.0,1579.0,8.581251066249644
288,10/28 10:00,76.77742186464614,1458.0,1458.0,3.0174978675007105
289,10/28 10:15,76.77742186464614,1358.25,1358.25,3.0174978675007105
290,10/28 10:30,76.77742186464614,1258.5,1258.5,3.0174978675007105
291,10/28 10:45,76.77742186464614,1158.75,1158.75,3.0174978675007105
292,10/28 11:00,76.77742186464614,1059.0,1059.0,0.8126613591128803
293,10/28 11:15,76.77742186464614,991.75,991.75,0.8126613591128803
294,10/28 11:30,76.77742186464614,924.5,924.5,0.8126613591128803
295,10/28 11:45,76.77742186464614,857.25,857.25,0.8126613591128803
296,10/28 12:00,76.77742186464614,790.0,790.0,0.925115154961615
297,10/28 12:15,76.77742186464614,744.75,744.75,0.925115154961615
298,10/28 12:30,76.77742186464614,699.5,699.5,0.925115154961615
299,10/28 12:45,76.77742186464614,654.25,654.25,0.925115154961615
300,10/28 13:00,76.77742186464614,609.0,609.0,0.7095251634916122
301,10/28 13:15,76.77742186464614,578.0,578.0,0.7095251634916122
302,10/28 13:30,76.77742186464614,547.0,547.0,0.7095251634916122
303,10/28 13:45,76.77742186464614,516.0,516.0,0.7095251634916122
304,10/28 14:00,76.77742186464614,485.0,485.0,1.0704890531703155
305,10/28 14:15,76.77742186464614,463.5,463.5,1.0704890531703155
306,10/28 14:30,76.77742186464614,442.0,442.0,1.0704890531703155
307,10/28 14:45,76.77742186464614,420.5,420.5,1.0704890531703155
308,10/28 15:00,76.77742186464614,399.0,399.0,0.25703440432186525
309,10/28 15:15,76.77742186464614,382.75,382.75,0.25703440432186525
310,10/28 15:30,76.77742186464614,366.5,366.5,0.25703440432186525
311,10/28 15:45,76.77742186464614,350.25,350.25,0.25703440432186525
312,10/28 16:00,76.77742186464614,334.0,334.0,0.3111316462894512
313,10/28 16:15,76.77742186464614,322.25,322.25,0.3111316462894512
314,10/28 16:30,76.77742186464614,310.5,310.5,0.3111316462894512
315,10/28 16:45,76.77742186464614,298.75,298.75,0.3111316462894512
316,10/28 17:00,76.77742186464614,287.0,287.0,0.46126812624395785
317,10/28 17:15,76.77742186464614,278.25,278.25,0.46126812624395785
318,10/28 17:30,76.77742186464614,269.5,269.5,0.46126812624395785
319,10/28 17:45,76.77742186464614,260.75,260.75,0.46126812624395785
320,10/28 18:00,76.77742186464614,252.0,252.0,0.4657804947398352
321,10/28 18:15,76.77742186464614,245.0,245.0,0.4657804947398352
322,10/28 18:30,76.77742186464614,238.0,238.0,0.4657804947398352
323,10/28 18:45,76.77742186464614,231.0,231.0,0.4657804947398352
324,10/28 19:00,76.77742186464614,224.0,224.0,0.17065680978106343
325,10/28 19:15,76.77742186464614,218.0,218.0,0.17065680978106343
326,10/28 19:30,76.77742186464614,212.0,212.0,0.17065680978106343
327,10/28 19:45,76.77742186464614,206.0,206.0,0.17065680978106343
328,10/28 20:00,76.77742186464614,200.0,200.0,0.06861245379584874
329,10/28 20:15,76.77742186464614,195.0,195.0,0.06861245379584874
330,10/28 20:30,76.77742186464614,190.0,190.0,0.06861245379584874
331,10/28 20:45,76.77742186464614,185.0,185.0,0.06861245379584874
332,10/28 21:00,76.77742186464614,180.0,180.0,0.0028916690361103213
333,10/28 21:15,76.77742186464614,175.5,175.5,0.0028916690361103213
334,10/28 21:30,76.77742186464614,171.0,171.0,0.0028916690361103213
335,10/28 21:45,76.77742186464614,166.5,166.5,0.0028916690361103213
336,10/28 22:00,76.77742186464614,162.0,162.0,0.0009638896787034403
337,10/28 22:15,76.77742186464614,158.0,158.0,0.0009638896787034403
338,10/28 22:30,76.77742186464614,154.0,154.0,0.0009638896787034403
339,10/28 22:45,76.77742186464614,150.0,150.0,0.0009638896787034403
340,10/28 23:00,76.77742186464614,146.0,146.0,0.0
341,10/28 23:15,76.77742186464614,142.75,142.75,0.0
342,10/28 23:30,76.77742186464614,139.5,139.5,0.0
343,10/28 23:45,76.77742186464614,136.25,136.25,0.0
344,10/29 00:00,76.77742186464614,133.0,133.0,0.0
345,10/29 00:15,76.77742186464614,130.25,130.25,0.0
346,10/29 00:30,76.77742186464614,127.5,127.5,0.0
347,10/29 00:45,76.77742186464614,124.75,124.75,0.0
348,10/29 01:00,76.77742186464614,122.0,122.0,0.0
349,10/29 01:15,76.77742186464614,119.5,119.5,0.0
350,10/29 01:30,76.77742186464614,117.0,117.0,0.0
351,10/29 01:45,76.77742186464614,114.5,114.5,0.0
352,10/29 02:00,76.77742186464614,112.0,112.0,0.0
353,10/29 02:15,76.77742186464614,110.0,110.0,0.0
354,10/29 02:30,76.77742186464614,108.0,108.0,0.0
355,10/29 02:45,76.77742186464614,106.0,106.0,0.0
356,10/29 03:00,76.77742186464614,104.0,104.0,0.0
357,10/29 03:15,76.77742186464614,102.25,102.25,0.0
358,10/29 03:30,76.77742186464614,100.5,100.5,0.0
359,10/29 03:45,76.77742186464614,98.75,98.75,0.0
360,10/29 04:00,76.77742186464614,97.0,97.0,0.0
361,10/29 04:15,76.77742186464614,95.25,95.25,0.0
362,10/29 04:30,76.77742186464614,93.5,93.5,0.0
363,10/29 04:45,76.77742186464614,91.75,91.75,0.0
364,10/29 05:00,76.77742186464614,90.0,90.0,0.0
365,10/29 05:15,76.77742186464614,88.75,88.75,0.0
366,10/29 05:30,76.77742186464614,87.5,87.5,0.0
367,10/29 05:45,76.77742186464614,86.25,86.25,0.0
368,10/29 06:00,76.77742186464614,85.0,85.0,0.0
369,10/29 06:15,76.77742186464614,83.75,83.75,0.0
370,10/29 06:30,76.77742186464614,82.5,82.5,0.0
371,10/29 06:45,76.77742186464614,81.25,81.25,0.0
372,10/29 07:00,76.77742186464614,80.0,80.0,0.0
373,10/29 07:15,76.77742186464614,79.0,79.0,0.0
374,10/29 07:30,76.77742186464614,78.0,78.0,0.0
375,10/29 07:45,76.77742186464614,77.0,77.0,0.0
376,10/29 08:00,76.77742186464614,76.0,76.0,0.0
377,10/29 08:15,76.77742186464614,75.0,75.0,0.0
378,10/29 08:30,76.77742186464614,74.0,74.0,0.0
379,10/29 08:45,76.77742186464614,73.0,73.0,0.0
380,10/29 09:00,76.77742186464614,72.0,72.0,0.0
381,10/29 09:15,76.77742186464614,71.0,71.0,0.0
382,10/29 09:30,76.77742186464614,70.0,70.0,0.0
383,10/29 09:45,76.77742186464614,69.0,69.0,0.0
384,10/29 10:00,76.77742186464614,68.0,68.0,0.0
385,10/29 10:15,76.77742186464614,67.25,67.25,0.0
386,10/29 10:30,76.77742186464614,66.5,66.5,0.0
387,10/29 10:45,76.77742186464614,65.75,65.75,0.0
388,10/29 11:00,76.77742186464614,65.0,65.0,0.0
389,10/29 11:15,76.77742186464614,64.25,64.25,0.0
390,10/29 11:30,76.77742186464614,63.5,63.5,0.0
391,10/29 11:45,76.77742186464614,62.75,62.75,0.0
392,10/29 12:00,76.77742186464614,62.0,62.0,0.0
393,10/29 12:15,76.77742186464614,61.5,61.5,0.0
394,10/29 12:30,76.77742186464614,61.0,61.0,0.0
395,10/29 12:45,76.77742186464614,60.5,60.5,0.0
396,10/29 13:00,76.77742186464614,60.0,60.0,0.0
397,10/29 13:15,76.77742186464614,59.5,59.5,0.0
398,10/29 13:30,76.77742186464614,59.0,59.0,0.0
399,10/29 13:45,76.77742186464614,58.5,58.5,0.0
400,10/29 14:00,76.77742186464614,58.0,58.0,0.0
401,10/29 14:15,76.77742186464614,57.25,57.25,0.0
402,10/29 14:30,76.77742186464614,56.5,56.5,0.0
403,10/29 14:45,76.77742186464614,55.75,55.75,0.0
404,10/29 15:00,76.77742186464614,55.0,55.0,0.0
405,10/29 15:15,76.77742186464614,54.75,54.75,0.0
406,10/29 15:30,76.77742186464614,54.5,54.5,0.0
407,10/29 15:45,76.77742186464614,54.25,54.25,0.0
408,10/29 16:00,76.77742186464614,54.0,54.0,0.0
409,10/29 16:15,76.77742186464614,53.5,53.5,0.0
410,10/29 16:30,76.77742186464614,53.0,53.0,0.0
411,10/29 16:45,76.77742186464614,52.5,52.5,0.0
412,10/29 17:00,76.77742186464614,52.0,52.0,0.0
413,10/29 17:15,76.77742186464614,51.5,51.5,0.0
414,10/29 17:30,76.77742186464614,51.0,51.0,0.0
415,10/29 17:45,76.77742186464614,50.5,50.5,0.0
416,10/29 18:00,76.77742186464614,50.0,50.0,0.0
417,10/29 18:15,76.77742186464614,49.75,49.75,0.0
418,10/29 18:30,76.77742186464614,49.5,49.5,0.0
419,10/29 18:45,76.77742186464614,49.25,49.25,0.0
420,10/29 19:00,76.77742186464614,49.0,49.0,0.0
421,10/29 19:15,76.77742186464614,48.5,48.5,0.0
422,10/29 19:30,76.77742186464614,48.0,48.0,0.0
423,10/29 19:45,76.77742186464614,47.5,47.5,0.0
424,10/29 20:00,76.77742186464614,47.0,47.0,0.0
425,10/29 20:15,76.77742186464614,46.75,46.75,0.0
426,10/29 20:30,76.77742186464614,46.5,46.5,0.0
427,10/29 20:45,76.77742186464614,46.25,46.25,0.0
