,time,H,Qin,Qout,rain
139,09/13 20:45,72.0,18.0,18.0,0.0
140,09/13 21:00,72.0,18.0,18.0,0.0
141,09/13 21:15,72.0,18.0,18.0,0.0
142,09/13 21:30,72.0,18.0,18.0,0.0
143,09/13 21:45,72.0,18.0,18.0,0.0
144,09/13 22:00,72.0,18.0,18.0,0.0
145,09/13 22:15,72.0,18.0,18.0,0.0
146,09/13 22:30,72.0,18.0,18.0,0.0
147,09/13 22:45,72.0,18.0,18.0,0.0
148,09/13 23:00,72.0,18.0,18.0,0.0
149,09/13 23:15,72.0,18.0,18.0,0.0
150,09/13 23:30,72.0,18.0,18.0,0.0
151,09/13 23:45,72.0,18.0,18.0,0.0
152,09/14 00:00,72.0,18.0,18.0,0.0
153,09/14 00:15,72.0,18.0,18.0,0.0
154,09/14 00:30,72.0,18.0,18.0,0.0
155,09/14 00:45,72.0,18.0,18.0,0.0
156,09/14 01:00,72.0,18.0,18.0,0.0
157,09/14 01:15,72.0,18.0,18.0,0.0
158,09/14 01:30,72.0,18.0,18.0,0.0
159,09/14 01:45,72.0,18.0,18.0,0.0
160,09/14 02:00,72.0,18.0,18.0,0.0
161,09/14 02:15,72.0,18.0,18.0,0.0
162,09/14 02:30,72.0,18.0,18.0,0.0
163,09/14 02:45,72.0,18.0,18.0,0.0
164,09/14 03:00,72.0,18.0,18.0,0.2064003411998863
165,09/14 03:15,72.0,18.0,18.0,0.2064003411998863
166,09/14 03:30,72.0,18.0,18.0,0.2064003411998863
167,09/14 03:45,72.0,18.0,18.0,0.2064003411998863
168,09/14 04:00,72.0,18.0,18.0,0.2591811202729599
169,09/14 04:15,72.0,18.0,18.0,0.2591811202729599
170,09/14 04:30,72.0,18.0,18.0,0.2591811202729599
171,09/14 04:45,72.0,18.0,18.0,0.2591811202729599
172,09/14 05:00,72.0,18.0,18.0,3.0372249075916975
173,09/14 05:15,72.0,18.0,18.0,3.0372249075916975
174,09/14 05:30,72.0,18.0,18.0,3.0372249075916975
175,09/14 05:45,72.0,18.0,18.0,3.0372249075916975
176,09/14 06:00,72.0,18.0,18.0,1.4671282342905887
177,09/14 06:15,72.0,18.0,18.0,1.4671282342905887
178,09/14 06:30,72.0,18.0,18.0,1.4671282342905887
179,09/14 06:45,72.0,18.0,18.0,1.4671282342905887
180,09/14 07:00,72.0,18.0,18.0,0.4567216377594541
181,09/14 07:15,72.0,18.0,18.0,0.4567216377594541
182,09/14 07:30,72.0,18.0,18.0,0.4567216377594541
183,09/14 07:45,72.0,18.0,18.0,0.4567216377594541
184,09/14 08:00,72.0,18.0,18.0,0.3869377310207563
185,09/14 08:15,72.0,18.0,18.0,0.3869377310207563
186,09/14 08:30,72.0,18.0,18.0,0.3869377310207563
187,09/14 08:45,72.0,18.0,18.0,0.3869377310207563
188,09/14 09:00,72.0,18.0,18.0,0.0
189,09/14 09:15,72.0,18.0,18.0,0.0
190,09/14 09:30,72.0,18.0,18.0,0.0
191,09/14 09:45,72.0,18.0,18.0,0.0
192,09/14 10:00,72.0,18.0,18.0,0.03741825419391527
193,09/14 10:15,72.0,18.0,18.0,0.03741825419391527
194,09/14 10:30,72.0,18.0,18.0,0.03741825419391527
195,09/14 10:45,72.0,18.0,18.0,0.03741825419391527
196,09/14 11:00,72.0,18.0,18.0,0.29487347170884276
197,09/14 11:15,72.0,18.0,18.0,0.29487347170884276
198,09/14 11:30,72.0,18.0,18.0,0.29487347170884276
199,09/14 11:45,72.0,18.0,18.0,0.29487347170884276
200,09/14 12:00,72.0,18.0,18.0,0.7616917827694056
201,09/14 12:15,72.0,18.0,18.0,0.7616917827694056
202,09/14 12:30,72.0,18.0,18.0,0.7616917827694056
203,09/14 12:45,72.0,18.0,18.0,0.7616917827694056
204,09/14 13:00,72.0,18.0,18.0,0.9164373045208984
205,09/14 13:15,72.0,18.0,18.0,0.9164373045208984
206,09/14 13:30,72.0,18.0,18.0,0.9164373045208984
207,09/14 13:45,72.0,18.0,18.0,0.9164373045208984
208,09/14 14:00,72.0,18.0,18.0,0.2266789877736707
209,09/14 14:15,72.0,18.0,18.0,0.2266789877736707
210,09/14 14:30,72.0,18.0,18.0,0.2266789877736707
211,09/14 14:45,72.0,18.0,18.0,0.2266789877736707
212,09/14 15:00,72.0,18.0,18.0,0.3753881148706284
213,09/14 15:15,72.0,18.25,18.25,0.3753881148706284
214,09/14 15:30,72.0,18.5,18.5,0.3753881148706284
215,09/14 15:45,72.0,18.75,18.75,0.3753881148706284
216,09/14 16:00,72.0,19.0,19.0,0.14154961615012795
217,09/14 16:15,72.0,19.0,19.0,0.14154961615012795
218,09/14 16:30,72.0,19.0,19.0,0.14154961615012795
219,09/14 16:45,72.0,19.0,19.0,0.14154961615012795
220,09/14 17:00,72.0,19.0,19.0,0.16564685811771396
221,09/14 17:15,72.0,19.0,19.0,0.16564685811771396
222,09/14 17:30,72.0,19.0,19.0,0.16564685811771396
223,09/14 17:45,72.0,19.0,19.0,0.16564685811771396
224,09/14 18:00,72.0,19.0,19.0,0.22645152118282627
225,09/14 18:15,72.0,19.0,19.0,0.22645152118282627
226,09/14 18:30,72.0,19.0,19.0,0.22645152118282627
227,09/14 18:45,72.0,19.0,19.0,0.22645152118282627
228,09/14 19:00,72.0,19.0,19.0,0.2507762297412568
229,09/14 19:15,72.0,19.0,19.0,0.2507762297412568
230,09/14 19:30,72.0,19.0,19.0,0.2507762297412568
231,09/14 19:45,72.0,19.0,19.0,0.2507762297412568
232,09/14 20:00,72.0,19.0,19.0,0.09377310207563265
233,09/14 20:15,72.0,19.0,19.0,0.09377310207563265
234,09/14 20:30,72.0,19.0,19.0,0.09377310207563265
235,09/14 20:45,72.0,19.0,19.0,0.09377310207563265
236,09/14 21:00,72.0,19.0,19.0,0.02806369064543645
237,09/14 21:15,72.0,19.0,19.0,0.02806369064543645
238,09/14 21:30,72.0,19.0,19.0,0.02806369064543645
239,09/14 21:45,72.0,19.0,19.0,0.02806369064543645
240,09/14 22:00,72.0,19.0,19.0,1.3825135058288316
241,09/14 22:15,72.0,19.25,19.25,1.3825135058288316
242,09/14 22:30,72.0,19.5,19.5,1.3825135058288316
243,09/14 22:45,72.0,19.75,19.75,1.3825135058288316
244,09/14 23:00,72.0,20.0,20.0,2.3050326983224343
245,09/14 23:15,72.0,20.0,20.0,2.3050326983224343
246,09/14 23:30,72.0,20.0,20.0,2.3050326983224343
247,09/14 23:45,72.0,20.0,20.0,2.3050326983224343
248,09/15 00:00,72.0,20.0,20.0,1.961799829400057
249,09/15 00:15,72.0,20.25,20.25,1.961799829400057
250,09/15 00:30,72.0,20.5,20.5,1.961799829400057
251,09/15 00:45,72.0,20.75,20.75,1.961799829400057
252,09/15 01:00,72.0,21.0,21.0,1.6000852999715667
253,09/15 01:15,72.0,21.5,21.5,1.6000852999715667
254,09/15 01:30,72.0,22.0,22.0,1.6000852999715667
255,09/15 01:45,72.0,22.5,22.5,1.6000852999715667
256,09/15 02:00,72.0,23.0,23.0,0.6013903895365368
257,09/15 02:15,72.0,23.25,23.25,0.6013903895365368
258,09/15 02:30,72.0,23.5,23.5,0.6013903895365368
259,09/15 02:45,72.0,23.75,23.75,0.6013903895365368
260,09/15 03:00,72.0,24.0,24.0,0.39218936593687803
261,09/15 03:15,72.0,24.75,24.75,0.39218936593687803
262,09/15 03:30,72.0,25.5,25.5,0.39218936593687803
263,09/15 03:45,72.0,26.25,26.25,0.39218936593687803
264,09/15 04:00,72.0,27.0,27.0,0.8879186806937731
265,09/15 04:15,72.0,27.5,27.5,0.8879186806937731
266,09/15 04:30,72.0,28.0,28.0,0.8879186806937731
267,09/15 04:45,72.0,28.5,28.5,0.8879186806937731
268,09/15 05:00,72.0,29.0,29.0,2.172340062553313
269,09/15 05:15,72.0,29.5,29.5,2.172340062553313
270,09/15 05:30,72.0,30.0,30.0,2.172340062553313
271,09/15 05:45,72.0,30.5,30.5,2.172340062553313
272,09/15 06:00,72.0,31.0,31.0,1.0213562695479101
273,09/15 06:15,72.0,31.25,31.25,1.0213562695479101
274,09/15 06:30,72.0,31.5,31.5,1.0213562695479101
275,09/15 06:45,72.0,31.75,31.75,1.0213562695479101
276,09/15 07:00,72.0,32.0,32.0,0.34015922661359116
277,09/15 07:15,72.0,32.0,32.0,0.34015922661359116
278,09/15 07:30,72.0,32.0,32.0,0.34015922661359116
279,09/15 07:45,72.0,32.0,32.0,0.34015922661359116
280,09/15 08:00,72.0,32.0,32.0,0.02409724196758601
281,09/15 08:15,72.0,32.0,32.0,0.02409724196758601
282,09/15 08:30,72.0,32.0,32.0,0.02409724196758601
283,09/15 08:45,72.0,32.0,32.0,0.02409724196758601
284,09/15 09:00,72.0,32.0,32.0,0.0
285,09/15 09:15,72.0,32.25,32.25,0.0
286,09/15 09:30,72.0,32.5,32.5,0.0
287,09/15 09:45,72.0,32.75,32.75,0.0
288,09/15 10:00,72.0,33.0,33.0,0.7854392948535683
289,09/15 10:15,72.0,33.0,33.0,0.7854392948535683
290,09/15 10:30,71.98192953966105,33.0,53.0,0.7854392948535683
291,09/15 10:45,71.94578861898314,33.0,73.0,0.7854392948535683
292,09/15 11:00,71.89149506435328,33.0,93.0,3.6872590275803243
293,09/15 11:15,71.81896420046861,33.5,113.0,3.6872590275803243
294,09/15 11:30,71.7279432639853,34.0,133.0,3.6872590275803243
295,09/15 11:45,71.61797138288951,34.5,153.0,3.6872590275803243
296,09/15 12:00,71.47888600572333,35.0,183.0,1.6971794142735284
297,09/15 12:15,71.30956020874657,35.5,213.0,1.6971794142735284
298,09/15 12:30,71.10836194485654,36.0,243.0,1.6971794142735284
299,09/15 12:45,70.87331043759279,36.5,273.0,1.6971794142735284
300,09/15 13:00,70.60218066535026,37.0,303.0,0.6212823429058857
301,09/15 13:15,70.26992881250155,37.25,353.0,0.6212823429058857
302,09/15 13:30,69.87034992343175,37.5,403.0,0.6212823429058857
303,09/15 13:45,69.3946140847678,37.75,453.0,0.6212823429058857
304,09/15 14:00,68.83028429772213,38.0,503.0,0.2920585726471424
305,09/15 14:15,68.15997600161568,38.0,553.0,0.2920585726471424
306,09/15 14:30,67.32807507621129,38.0,623.0,0.2920585726471424
307,09/15 14:45,66.28179283264824,38.0,693.0,0.2920585726471424
308,09/15 15:00,64.92444010116795,38.0,763.0,0.0
309,09/15 15:15,63.04361701006582,38.0,833.0,0.0
310,09/15 15:30,59.9893520559497,38.0,903.0,0.0
311,09/15 15:45,56.20528415351006,38.0,973.0,0.0
312,09/15 16:00,50.73328773301374,38.0,1043.0,0.0
313,09/15 16:15,47.596919685522124,37.75,451.5724191012338,0.0
314,09/15 16:30,47.247683709266894,37.5,75.30516215696667,0.0
315,09/15 16:45,47.04256294246173,37.25,58.65634946691011,0.0
316,09/15 17:00,46.92181472904863,37.0,49.32460766414188,0.0
317,09/15 17:15,46.84515259561541,36.75,44.45696561488323,0.0
318,09/15 17:30,46.794304199572345,36.5,41.582782239367425,0.0
319,09/15 17:45,46.75958026811555,36.25,39.676396282786456,0.0
320,09/15 18:00,46.73551608584319,36.0,38.374541741879185,0.0
321,09/15 18:15,46.71806149575783,35.75,37.472337882748974,0.0
322,09/15 18:30,46.704705192426005,35.5,36.81793798017543,0.0
323,09/15 18:45,46.693798827490944,35.25,36.3171892627122,0.0
324,09/15 19:00,46.68445655938596,35.0,35.90829257043627,0.0
325,09/15 19:15,46.6761454797264,34.75,35.55803631647541,0.0
326,09/15 19:30,46.668467941087,34.5,35.24644093137054,0.0
327,09/15 19:45,46.66117963704969,34.25,34.95859799074244,0.0
328,09/15 20:00,46.654130470764535,34.0,34.685348064584446,0.0
329,09/15 20:15,46.64722822580702,33.75,34.421063787057875,0.0
330,09/15 20:30,46.64041624629828,33.5,34.162287820068755,0.0
331,09/15 20:45,46.633659724028966,33.25,33.906896046039535,0.0
332,09/15 21:00,46.62693727354953,33.0,33.65358345071919,0.0
333,09/15 21:15,46.62280713792436,33.0,33.401548260131165,0.0
334,09/15 21:30,46.62026966734954,33.0,33.24670301097274,0.0
335,09/15 21:45,46.61871069749904,33.0,33.151569267422964,0.0
336,09/15 22:00,46.61775289841405,33.0,33.093121047596945,0.0
337,09/15 22:15,46.61459306446519,32.75,33.05721166073426,0.0
338,09/15 22:30,46.610080345483276,32.5,32.93874454015632,0.0
339,09/15 22:45,46.604736441699195,32.25,32.76955564212636,0.0
340,09/15 23:00,46.598864868868446,32.0,32.56920432487611,0.0
341,09/15 23:15,46.59260940198052,31.75,32.3490698691481,0.0
342,09/15 23:30,46.58619236911717,31.5,32.11454262433777,0.0
343,09/15 23:45,46.57967702103599,31.25,31.87395801822273,0.0
344,09/16 00:00,46.57310184673191,31.0,31.629687420706166,0.0
345,09/16 00:15,46.56910075867903,31.0,31.383173844451804,0.0
346,09/16 00:30,46.56666603910103,31.0,31.233166790766248,0.0
347,09/16 00:45,46.565184477249566,31.0,31.14188534291532,0.0
348,09/16 01:00,46.5642829255721,31.0,31.086339270133724,0.07318168893943702
349,09/16 01:15,46.561123827053,30.75,31.052538686618835,0.07318168893943702
350,09/16 01:30,46.55659097883859,30.5,30.934099138453636,0.07318168893943702
351,09/16 01:45,46.55122218419305,30.25,30.764155563990723,0.07318168893943702
352,09/16 02:00,46.54534470413116,30.0,30.56287104938463,0.0
353,09/16 02:15,46.5417681730509,30.0,30.342515122315007,0.0
354,09/16 02:30,46.539591802491856,30.0,30.208425374057963,0.0
355,09/16 02:45,46.538267449731045,30.0,30.126829835300768,0.0
356,09/16 03:00,46.53746156204442,30.0,30.07717777739453,0.2959482513505829
357,09/16 03:15,46.53697116780606,30.0,30.04696378663146,0.2959482513505829
358,09/16 03:30,46.536672755864785,30.0,30.028578139060397,0.2959482513505829
359,09/16 03:45,46.53649116791018,30.0,30.01739020830173,0.2959482513505829
360,09/16 04:00,46.53638066903028,30.0,30.010582191658408,0.0
361,09/16 04:15,46.53370293750636,29.75,30.006439415695954,0.0
362,09/16 04:30,46.52946300802603,29.5,29.906047069625362,0.0
363,09/16 04:45,46.52427245863957,29.25,29.7470854769852,0.0
364,09/16 05:00,46.518503443379316,29.0,29.55248365613528,0.15397497867500712
365,09/16 05:15,46.51499291468955,29.0,29.336194244250212,0.15397497867500712
366,09/16 05:30,46.512856707533615,29.0,29.204579028921167,0.15397497867500712
367,09/16 05:45,46.511556794780766,29.0,29.12448927901099,0.15397497867500712
368,09/16 06:00,46.5107657791902,29.0,29.07575351525725,0.05145009951663349
369,09/16 06:15,46.51028443483601,29.0,29.04609710265355,0.05145009951663349
370,09/16 06:30,46.50999152987931,29.0,29.028050749405082,0.05145009951663349
371,09/16 06:45,46.50981329300395,29.0,29.017069284117646,0.05145009951663349
372,09/16 07:00,46.509704833303935,29.0,29.010386904680605,0.0
373,09/16 07:15,46.50963883401785,29.0,29.006320580763717,0.0
374,09/16 07:30,46.50959867250382,29.0,29.00384616422495,0.0
375,09/16 07:45,46.50957423364539,29.0,29.002340446202393,0.0
376,09/16 08:00,46.50955936224884,29.0,29.001424195147585,1.003488768837077
377,09/16 08:15,46.509550312790324,29.0,29.00086664321386,1.003488768837077
378,09/16 08:30,46.509544806064774,29.0,29.00052736484984,1.003488768837077
379,09/16 08:45,46.50954145514314,29.0,29.000320909089726,1.003488768837077
380,09/16 09:00,46.50953941605917,29.0,29.000195277792855,1.6135939721353425
381,09/16 09:15,46.50953817524727,29.0,29.00011882934307,1.6135939721353425
382,09/16 09:30,46.5095374201954,29.0,29.00007230936288,1.6135939721353425
383,09/16 09:45,46.50953696073549,29.0,29.000044001286387,1.6135939721353425
384,09/16 10:00,46.50953668114753,29.0,29.000026775415137,1.4803383565538812
385,09/16 10:15,46.51475749374937,29.5,29.00001629322497,1.4803383565538812
386,09/16 10:30,46.523155415978664,30.0,29.195752729388303,1.4803383565538812
387,09/16 10:45,46.533486655073055,30.5,29.510603978360308,1.4803383565538812
388,09/16 11:00,46.54499434526268,31.0,29.897938302671093,3.117284617571794
389,09/16 11:15,46.5650493969527,32.25,30.329379619946955,3.117284617571794
390,09/16 11:30,46.59030564094598,33.5,31.08127489837389,3.117284617571794
391,09/16 11:45,46.61844632517397,34.75,32.02817101726003,3.117284617571794
392,09/16 12:00,46.6484470556316,36.0,33.08320931532922,4.9960022746659085
393,09/16 12:15,46.70790302145067,40.0,34.20798365792909,4.9960022746659085
394,09/16 12:30,46.78454747922096,44.0,36.437080878152805,4.9960022746659085
395,09/16 12:45,46.871559186260626,48.0,39.31060156539927,4.9960022746659085
396,09/16 13:00,46.96478427160699,52.0,42.57280665478038,11.79468296843901
397,09/16 13:15,47.12207821859114,62.25,46.06796102218355,11.79468296843901
398,09/16 13:30,47.307785631098966,72.5,52.94206696761801,11.79468296843901
399,09/16 13:45,47.505432768390286,82.75,61.39061974642685,11.79468296843901
400,09/16 14:00,47.70897015386312,93.0,70.42499811354442,9.912561842479388
401,09/16 14:15,47.92818238263486,106.25,81.28224263786586,9.912561842479388
402,09/16 14:30,48.15495056149906,119.5,92.97562646004289,9.912561842479388
403,09/16 14:45,48.361176851875626,132.75,108.01742975879168,9.912561842479388
404,09/16 15:00,48.54923873530938,146.0,122.93814240988159,10.204674438441856
405,09/16 15:15,48.851096410929614,176.0,137.9840317903236,10.204674438441856
406,09/16 15:30,49.219294654760716,206.0,157.9840317903236,10.204674438441856
407,09/16 15:45,49.57441959302803,236.0,187.9840317903236,10.204674438441856
408,09/16 16:00,49.91801806579403,266.0,217.9840317903236,31.503488768837077
409,09/16 16:15,50.57163104076989,343.5,247.9840317903236,31.503488768837077
410,09/16 16:30,51.488932452446704,421.0,277.98403179032357,31.503488768837077
411,09/16 16:45,52.621530976253865,498.5,307.98403179032357,31.503488768837077
412,09/16 17:00,53.82243190052378,576.0,357.98403179032357,32.41643161785613
413,09/16 17:15,55.1209507552485,661.25,407.98403179032357,32.41643161785613
414,09/16 17:30,56.50392140719697,746.5,457.98403179032357,32.41643161785613
415,09/16 17:45,57.96228811547886,831.75,507.98403179032357,32.41643161785613
416,09/16 18:00,59.49049811945004,917.0,557.9840317903236,28.225666761444415
417,09/16 18:15,60.957738314033065,1045.25,627.9840317903236,28.225666761444415
418,09/16 18:30,62.584790478430655,1173.5,697.9840317903236,28.225666761444415
419,09/16 18:45,63.994422040478455,1301.75,767.9840317903236,28.225666761444415
420,09/16 19:00,65.26677328050017,1430.0,837.9840317903236,52.18468296843901
421,09/16 19:15,66.54063154355265,1616.75,907.9840317903236,52.18468296843901
422,09/16 19:30,67.79992570812924,1803.5,977.9840317903236,52.18468296843901
423,09/16 19:45,69.0367554748667,1990.25,1047.9840317903236,52.18468296843901
424,09/16 20:00,70.2485134951549,2177.0,1117.9840317903236,31.90779926073358
425,09/16 20:15,71.37117106969993,2249.5,1140.0,31.90779926073358
426,09/16 20:30,72.44330092730374,2322.0,1140.0,31.90779926073358
427,09/16 20:45,73.47343889551858,2394.5,1140.0,31.90779926073358
428,09/16 21:00,74.46781272104963,2467.0,1140.0,33.62356838214387
429,09/16 21:15,75.48809186470736,2625.5,1140.0,33.62356838214387
430,09/16 21:30,76.52481065510305,2784.0,1140.0,33.62356838214387
431,09/16 21:45,76.52481065510305,2942.5,2942.5,33.62356838214387
432,09/16 22:00,76.52481065510305,3101.0,3101.0,50.949056013648
433,09/16 22:15,76.52481065510305,3157.25,3157.25,50.949056013648
434,09/16 22:30,76.52481065510305,3213.5,3213.5,50.949056013648
435,09/16 22:45,76.52481065510305,3269.75,3269.75,50.949056013648
436,09/16 23:00,76.52481065510305,3326.0,3326.0,9.829604776798408
437,09/16 23:15,76.52481065510305,3057.0,3057.0,9.829604776798408
438,09/16 23:30,76.52481065510305,2788.0,2788.0,9.829604776798408
439,09/16 23:45,76.52481065510305,2519.0,2519.0,9.829604776798408
440,09/17 00:00,76.52481065510305,2250.0,2250.0,1.61951379016207
441,09/17 00:15,76.52481065510305,2055.75,2055.75,1.61951379016207
442,09/17 00:30,76.52481065510305,1861.5,1861.5,1.61951379016207
443,09/17 00:45,76.52481065510305,1667.25,1667.25,1.61951379016207
444,09/17 01:00,76.52481065510305,1473.0,1473.0,2.596204151265283
445,09/17 01:15,76.52481065510305,1360.75,1360.75,2.596204151265283
446,09/17 01:30,76.52481065510305,1248.5,1248.5,2.596204151265283
447,09/17 01:45,76.52481065510305,1136.25,1136.25,2.596204151265283
448,09/17 02:00,76.52481065510305,1024.0,1024.0,2.0443389252203583
449,09/17 02:15,76.52481065510305,961.0,961.0,2.0443389252203583
450,09/17 02:30,76.52481065510305,898.0,898.0,2.0443389252203583
